Capteur Luminosite,Capteur Sonore,Capteur Vibration,Capteur Monoxyde de carbone,Capteur Temperature,Date,
1018,790,305,75,23, 21:36:14 26/04/2018
1019,791,285,75,23, 21:36:28 26/04/2018
1019,791,279,76,23, 21:36:42 26/04/2018
1019,791,317,76,23, 21:36:56 26/04/2018
1019,791,349,76,23, 21:37:10 26/04/2018
954,790,243,75,23, 21:37:24 26/04/2018
1019,790,288,75,23, 21:37:38 26/04/2018
1019,792,290,76,23, 21:37:52 26/04/2018
1019,790,290,76,23, 21:38:06 26/04/2018
1019,791,292,74,23, 21:38:20 26/04/2018
1019,790,288,74,23, 21:38:34 26/04/2018
1018,790,289,73,23, 21:38:48 26/04/2018
1018,790,296,74,23, 21:39:02 26/04/2018
1018,790,291,74,23, 21:39:16 26/04/2018
1019,791,292,75,23, 21:39:30 26/04/2018
1019,791,300,73,23, 21:39:44 26/04/2018
1019,790,311,74,23, 21:39:58 26/04/2018
1019,790,315,74,23, 21:40:12 26/04/2018
1019,790,315,73,23, 21:40:26 26/04/2018
1019,791,288,73,23, 21:40:40 26/04/2018
1019,790,258,73,23, 21:40:54 26/04/2018
1018,791,288,74,23, 21:41:08 26/04/2018
1019,794,297,73,23, 21:41:22 26/04/2018
1019,790,335,74,23, 21:41:36 26/04/2018
1019,791,329,72,23, 21:41:50 26/04/2018
1019,790,319,73,23, 21:42:04 26/04/2018
1019,791,329,73,23, 21:42:18 26/04/2018
1019,791,350,73,23, 21:42:32 26/04/2018
1018,791,297,72,23, 21:42:46 26/04/2018
1019,791,341,73,23, 21:43:00 26/04/2018
1018,791,312,73,23, 21:43:14 26/04/2018
1022,791,293,72,23, 21:43:28 26/04/2018
1022,791,339,72,23, 21:43:42 26/04/2018
1019,791,318,72,23, 21:43:56 26/04/2018
1019,791,296,73,23, 21:44:10 26/04/2018
1023,791,327,73,23, 21:44:24 26/04/2018
1019,791,291,73,23, 21:44:38 26/04/2018
1019,791,304,72,23, 21:44:52 26/04/2018
1018,791,323,72,23, 21:45:06 26/04/2018
1018,790,130,72,23, 21:45:20 26/04/2018
1018,790,345,88,23, 21:45:34 26/04/2018
1019,790,292,78,23, 21:45:48 26/04/2018
844,793,338,78,23, 21:46:02 26/04/2018
1016,799,182,76,23, 21:46:16 26/04/2018
